id,items_id,name,short_desc,price,qty,status,upd_status,created,updated
1,1,Get Stuffed! Munchy Box (Large),"Chicken Pakora, Vegetable Pakora, Mushroom Pakora, Onion Rings, Chicken Tikka, Pitta Breads, Donner Meat, Salad & Chips",11.99,NULL,1,0,11-05-2017 12:49,2017-05-11 12:50:12
2,2,Meal Two,"Breast Chicken Pakora, Spiced Onions, 2 Poppadoms Rice or Nan Bread or 2 Chapaties, Large Donner Kebab or Cheese Pizza & 1 Popular Curry",12.5,NULL,1,0,11-05-2017 12:54,NULL
3,2,Meal Three,"Veg Pakora, Spiced Onions & 2 Poppadoms Any House Speciality Rice & Salad Included Nan Bread or 2 Chapaties",12.5,NULL,1,0,11-05-2017 12:54,NULL
4,2,Meal Four,"Veg Pakora, 1 Popular Curry Rice or Nan Bread or 2 Chapaties",8.5,NULL,1,0,11-05-2017 12:54,NULL
5,2,Meal Five,"Vegetable Pakora, Spiced Onions, 2 Poppadoms & 2 Popular Indian Dishes",13.5,NULL,1,0,11-05-2017 12:54,NULL
6,2,Meal One,"2 Poppadoms and Spiced Onions, Vegetable Pakora, 1 Popular Curry, Fried Rice or Nan Pizza or Kebab",11.5,NULL,1,0,11-05-2017 12:54,NULL
7,3,Prawn Puree,,3.95,NULL,1,0,11-05-2017 12:58,NULL
8,3,Lamb Puree,,3.95,NULL,1,0,11-05-2017 12:58,NULL
9,3,Chicken Puree,,3.75,NULL,1,0,11-05-2017 12:58,NULL
10,3,Mushroom Puree,,3.25,NULL,1,0,11-05-2017 12:58,NULL
11,3,Chicken Chaat,,3.75,NULL,1,0,11-05-2017 12:58,NULL
12,3,Onion Bhaji,,3.25,NULL,1,0,11-05-2017 12:58,NULL
13,3,Mince Samosa,,3.5,NULL,1,0,11-05-2017 12:58,NULL
14,3,Veg Samosa,,3.25,NULL,1,0,11-05-2017 12:58,NULL
15,3,Poppadom,,1.4,NULL,1,0,11-05-2017 12:58,NULL
16,3,Prawn Cocktail,,3.75,NULL,1,0,11-05-2017 12:58,NULL
17,4,Vegetable Pakora,,3.5,NULL,1,0,11-05-2017 13:00,NULL
18,4,Mushroom Pakora,,3.5,NULL,1,0,11-05-2017 13:00,NULL
19,4,Fish Pakora,,4.75,NULL,1,0,11-05-2017 13:00,NULL
20,4,Mixed Pakora,,4.5,NULL,1,0,11-05-2017 13:00,NULL
21,4,Chicken Pakora,,4.95,NULL,1,0,11-05-2017 13:00,NULL
22,5,Tandoori Chicken,,4.2,NULL,1,0,11-05-2017 13:01,NULL
23,5,Lamb Tikka,,4.75,NULL,1,0,11-05-2017 13:01,NULL
24,5,Seekh Kebab,,4.25,NULL,1,0,11-05-2017 13:01,NULL
25,5,Chicken Tikka,,3.95,NULL,1,0,11-05-2017 13:01,NULL
26,6,Set Meal for 2,2 Starter from above 2 Main Dish from above 2 Accompaniment from above,12.99,NULL,1,0,11-05-2017 13:03,2018-02-15 23:41:05
27,6,Set Meal for 3,3 Starter from above 3 Main Dish from above 3 Accompaniment from above,17.99,NULL,1,0,11-05-2017 13:03,2018-02-15 23:41:05
28,6,Set Meal for 4,4 Starter from above 4 Main Dish from above 4 Accompaniment from above with 10,24.99,NULL,1,0,11-05-2017 13:03,2018-02-15 23:41:05
29,6,Set Meal for 1,1 Starter from above 1 Main Dish from above 1 Accompaniment from above,7.99,NULL,1,0,11-05-2017 13:03,2018-02-15 23:41:05
30,7,Chef's Platter,"2 Poppadoms & Spiced Onions Chicken Tikka, Lamb Tikka Mixed Pakora, Nan Bread, Salad, 2 Sauces & 2 Cans",9.95,NULL,1,0,11-05-2017 13:05,NULL
31,8,Vegetable Pakora (Large),,3.5,NULL,1,0,11-05-2017 13:08,NULL
32,8,Chicken Pakora (Regular),,3.95,NULL,1,0,11-05-2017 13:08,NULL
33,8,Chicken Pakora (Large),,5.95,NULL,1,0,11-05-2017 13:08,NULL
34,8,Mushroom Pakora (Regular),,2.5,NULL,1,0,11-05-2017 13:08,NULL
35,8,Mushroom Pakora (Large),,3.5,NULL,1,0,11-05-2017 13:08,NULL
36,8,Vegetable Pakora (Regular),,2.5,NULL,1,0,11-05-2017 13:08,NULL
37,9,Lamb Tikka,,4.5,NULL,1,0,11-05-2017 13:09,NULL
38,9,Chicken Sajji,,4.5,NULL,1,0,11-05-2017 13:09,NULL
39,9,Tandoori King Prawn,,5.95,NULL,1,0,11-05-2017 13:09,NULL
40,9,Seekh Kebab,,2.95,NULL,1,0,11-05-2017 13:09,NULL
41,9,Chicken Tikka,,3.95,NULL,1,0,11-05-2017 13:09,NULL
42,10,Chicken Tikka Shashlik,,8.95,NULL,1,0,11-05-2017 13:11,NULL
43,10,Lamb Tikka,,8.5,NULL,1,0,11-05-2017 13:11,NULL
44,10,Lam Tikka Shashlik,,9.5,NULL,1,0,11-05-2017 13:11,NULL
45,10,Mixed Tikka,,8.95,NULL,1,0,11-05-2017 13:11,NULL
46,10,Tandoori King Prawn,,9.95,NULL,1,0,11-05-2017 13:11,NULL
47,10,Chicken Tikka,,7.95,NULL,1,0,11-05-2017 13:11,NULL
48,11,"16"" Pizza (with 2 Toppings) 3 Chips & 3 Cans",,16,NULL,1,0,11-05-2017 13:12,2017-05-11 14:04:49
49,11,"12"" Pizza (with 2 Toppings) 2 Chips & 2 Cans",,12.5,NULL,1,0,11-05-2017 13:12,2017-05-11 14:04:49
50,11,"9"" Pizza (with 2 Toppings) 1 Chips & 2 Cans",,8.9,NULL,1,0,11-05-2017 13:12,2017-05-11 14:04:49
51,11,"7"" Pizza (with 2 Toppings) 1 Chips & 1 Can",,6.5,NULL,1,0,11-05-2017 13:12,2017-05-11 14:04:49
52,12,Burgers Bistro - 1/4 Pounder,,3.5,NULL,1,0,11-05-2017 13:15,NULL
53,12,Burgers Bistro - 1/2 Pounder,,4.5,NULL,1,0,11-05-2017 13:15,NULL
54,12,Spicy Chicken Burger,,4,NULL,1,0,11-05-2017 13:15,NULL
55,12,Chicken Burger,,4,NULL,1,0,11-05-2017 13:15,NULL
56,13,1/4 Pounder Rodeo Burger,,4.1,NULL,1,0,11-05-2017 13:17,NULL
57,13,1/2 Pounder Rodeo Burger,,5.1,NULL,1,0,11-05-2017 13:17,NULL
58,13,Spicy Chicken Rodeo Burger,,4.6,NULL,1,0,11-05-2017 13:17,NULL
59,13,Chicken Rodeo Burger,,4.6,NULL,1,0,11-05-2017 13:17,NULL
60,14,"1/2 Pounder, Normal Chips & Can",,5.9,NULL,1,0,11-05-2017 13:18,NULL
61,14,"Chicken Burger, Normal Chips & Can",,5.7,NULL,1,0,11-05-2017 13:18,NULL
62,14,"Spicy Chicken Burger, Normal Chips & Can",,5.7,NULL,1,0,11-05-2017 13:18,NULL
63,14,"1/4 Pounder, Normal Chips & Can",,5.2,NULL,1,0,11-05-2017 13:18,NULL
64,15,12' Munchy Box,"Pizza box filled with Chicken & Veg Pakora, Donner Meat, Onion Rings, Chips, Nan Bread, Salad, Tub of Sauce & Can of Juice",6.99,NULL,1,0,11-05-2017 14:21,2017-05-11 14:39:18
65,15,10'  Munchy Box,"Pizza box filled with Chicken & Veg Pakora, Onion Rings, Chips, Donner Meat, Salad & Tub of Sauce",4.99,NULL,1,0,11-05-2017 14:21,2017-05-11 14:39:18
66,16,Bucket Meal 2,"10pcs of Chicken, 10 Spicy Wings, 3 Portions of Fries",9.99,NULL,1,0,11-05-2017 14:22,2017-05-11 14:25:26
67,16,Bucket Meal 3,"12pcs of Chicken, 12 Spicy Wings, 4 Portions of Fries & 1.5l Bottle of Coke",12.99,NULL,1,0,11-05-2017 14:22,2017-05-11 14:25:26
68,16,Bucket Meal 1,"6pcs of Chicken, 6 Chicken Wings, 2 Portions of Fries",5.99,NULL,1,0,11-05-2017 14:22,2017-05-11 14:25:26
69,17,Vegetable Pakora (Large),,3.5,NULL,1,0,11-05-2017 14:24,NULL
70,17,Mushroom Pakora (Regular),,2.5,NULL,1,0,11-05-2017 14:24,NULL
71,17,Mushroom Pakora (Large),,3.5,NULL,1,0,11-05-2017 14:24,NULL
72,17,Vegetable Pakora (Regular),,2.5,NULL,1,0,11-05-2017 14:24,NULL
73,18,m1,,45,NULL,1,1,13-05-2017 05:10,2017-06-21 10:29:33
74,18,m2,,15,NULL,1,0,21-06-2017 10:29,2017-06-21 10:29:41
75,19,Set Meal A,"2 Poppadoms, Spiced Onions, Fried Rice & Nan Bread, Mushroom Bhaji (SD), Chicken, Lamb, Beef or Vegetable Korma (served with two curries)",11.95,NULL,1,0,31-07-2017 22:07,NULL
76,20,Set Meal B,"Vegetable Pakora, Fried Rice & Nan Bread, Tarka Daal (SD), Chicken, Lamb, Beef or Vegetable Bhuna (Served with two Curries)",12.95,NULL,1,0,31-07-2017 22:09,NULL
77,21,Set Meal C,"Vegetable Pakora & Vegetable Curry (SD), Fried Rice, Nan (plain or Garlic) Side Salad, Chicken Tikka or Lamb Tikka Masala or Tikka Karahi (served with two curries)",13.5,NULL,1,0,31-07-2017 22:09,NULL
78,22,Set Meal D,"Mixed Pakora, Fried Rice, Plain or Spice Nan, Side Salad, Spiced Onions, Chicken or Lamb Jaipuri or Tikka Dalriza (served with two curries)",13.95,NULL,1,0,31-07-2017 22:10,NULL
79,23,Meal for One,"Vegetable Pakora, Fried Rice or Nan, Spiced Onions, Poppadoms, Mince Lamb or Beef or Mix Vegetable or Chicken Curry. 50p extra for Bhuna, Patia, Korma, Dpiaza, Madras or Vindaloo, Upgrade to Chicken Pakora £1.50 extra",7.95,NULL,1,0,31-07-2017 22:10,NULL
80,24,Prawn Cocktail,,3.9,NULL,1,0,31-07-2017 22:13,NULL
81,25,Seekh Kebab,,3.9,NULL,1,0,31-07-2017 22:13,NULL
82,26,Shami Kebab,,3.9,NULL,1,0,31-07-2017 22:14,NULL
83,27,Vegetable Pakora,,3.1,NULL,1,0,31-07-2017 22:14,NULL
84,28,Onion Bhaji,,3.2,NULL,1,1,31-07-2017 22:15,2017-08-01 04:42:57
85,29,Onion Rings,,3,NULL,1,0,31-07-2017 22:16,2017-08-01 04:42:34
86,30,Onion Bhaji Rings,,3,NULL,1,0,31-07-2017 22:16,2017-08-01 04:42:20
87,31,Mushroom Pakora,,3.3,NULL,1,1,31-07-2017 22:17,2017-08-01 04:40:04
88,32,Meal Deal B,"Spare Ribs, Chicken wings, Pancake Roll with Rice or Chips & Any Sauce",5,NULL,1,1,02-08-2017 09:53,NULL
89,32,Meal Deal C,"Spare Ribs, Chicken Balls with Rice or Chips & Any Sauce",4.6,NULL,1,1,02-08-2017 09:53,NULL
90,32,Meal Deal D,Chicken Balls with Rice or Chips & Any Sauce,4.3,NULL,1,1,02-08-2017 09:53,NULL
91,32,Dinner Box,Dinner Box for all Day,4,NULL,1,1,02-08-2017 09:53,NULL
92,32,Meal Deal A,"Spare Ribs, Chicken Balls, Pancake Roll with Rice or Chips & Any Sauce",5,NULL,1,1,02-08-2017 09:53,2017-08-02 10:08:30
93,33,Tea Time Special,Choice of 1 Dinner Box Soup or Soft Drink and Prawn Crackers,5,NULL,1,0,02-08-2017 10:01,NULL
94,34,Kid's Meal A,Rice with Any Sauce,2.2,NULL,1,0,02-08-2017 10:05,2017-08-02 10:27:10
95,32,Meal Deal A,"Spare Ribs, Chicken Balls, Pancake Roll with Rice or Chips & Any Sauce",5,NULL,1,1,02-08-2017 10:15,NULL
96,32,Meal Deal B,"Spare Ribs, Chicken wings, Pancake Roll with Rice or Chips & Any Sauce",5,NULL,1,1,02-08-2017 10:15,NULL
97,32,Meal Deal C,"Spare Ribs, Chicken Balls with Rice or Chips & Any Sauce",4.6,NULL,1,1,02-08-2017 10:15,NULL
98,32,Meal Deal D,Chicken Balls with Rice or Chips & Any Sauce,4.3,NULL,1,1,02-08-2017 10:15,NULL
99,32,Dinner Box,Dinner Box for all Day,4,NULL,1,1,02-08-2017 10:15,NULL
100,35,Meal Deal A,"Spare Ribs, Chicken Balls, Pancake Roll with Rice or Chips & Any Sauce",5,NULL,1,0,02-08-2017 10:18,2017-08-02 10:21:35
101,35,Meal Deal B,"Spare Ribs, Chicken wings, Pancake Roll with Rice or Chips & Any Sauce",5,NULL,1,0,02-08-2017 10:21,NULL
102,35,Meal Deal C,"Spare Ribs, Chicken Balls with Rice or Chips & Any Sauce",4.6,NULL,1,0,02-08-2017 10:21,NULL
103,35,Meal Deal D,Chicken Balls with Rice or Chips & Any Sauce,4.3,NULL,1,0,02-08-2017 10:21,NULL
104,35,Dinner Box,Dinner Box for all Day,4,NULL,1,0,02-08-2017 10:21,NULL
105,34,Kid's Meal B,Chips with Any Sauce,2.2,NULL,1,0,02-08-2017 10:27,NULL
106,34,Kid's Meal C,Rice with Chips Any Sauce,2.4,NULL,1,0,02-08-2017 10:27,NULL
107,34,Kid's Meal D,Small Chicken Chow Mein,4.5,NULL,1,0,02-08-2017 10:27,NULL
108,34,Kid's Meal E,Small Chicken Fried Rice,4.2,NULL,1,0,02-08-2017 10:27,NULL
109,34,Kid's Meal F,Small Combination Fried Rice,4.5,NULL,1,0,02-08-2017 10:27,NULL
110,36,Salt & Pepper Combo Box,,6.5,NULL,1,0,02-08-2017 10:34,NULL
111,36,Prawn Cocktail,,3.1,NULL,1,0,02-08-2017 10:34,NULL
112,36,Crispy Pancake Roll,,2,NULL,1,0,02-08-2017 10:34,NULL
113,36,Crispy Vegetarian Pancake Roll,,2,NULL,1,0,02-08-2017 10:34,NULL
114,36,Mini Vegetable Roll,,2.5,NULL,1,0,02-08-2017 10:34,NULL
115,36,Barbecued Spare Ribs,,4.8,NULL,1,0,02-08-2017 10:34,NULL
116,36,Spare Ribs,,4.8,NULL,1,0,02-08-2017 10:34,NULL
117,36,Honey & Lemon Spare Ribs,,4.8,NULL,1,0,02-08-2017 10:34,NULL
118,36,Salt & Black Pepper Spare Ribs,,4.8,NULL,1,0,02-08-2017 10:34,NULL
119,36,Honey Chicken Wings,,3.2,NULL,1,0,02-08-2017 10:34,NULL
120,36,Salt and Black pepper Chicken Wings,,3.2,NULL,1,0,02-08-2017 10:34,NULL
121,36,Chicken Wings with Thai Sauce,,3.2,NULL,1,0,02-08-2017 10:34,NULL
122,36,Sesame Prawn Toas,,3.2,NULL,1,0,02-08-2017 10:34,NULL
123,36,Fresh Mussels with Green Pepper in Black Bean Sauce,,4.5,NULL,1,0,02-08-2017 10:34,NULL
124,36,Deep Fried Won Ton,,4.5,NULL,1,0,02-08-2017 10:34,NULL
125,36,Chicken Satay Skewers,,4.5,NULL,1,0,02-08-2017 10:34,NULL
126,36,King Prawn Satay Skewers,,5,NULL,1,0,02-08-2017 10:34,NULL
127,36,Beef Satay Skewers,,4.5,NULL,1,0,02-08-2017 10:34,NULL
128,36,Combination Satay Skewers,,5.5,NULL,1,0,02-08-2017 10:34,NULL
129,36,House Mixed Combination,,6.5,NULL,1,0,02-08-2017 10:34,NULL
130,37,Set Meal A,"2 Poppadoms, Spiced Onions, Fried Rice & Nan Bread, Mushroom Bhaji (SD), Chicken, Lamb, Beef or Vegetable Korma (served with two curries)",11.95,NULL,1,0,02-08-2017 11:47,NULL
131,37,Set Meal B,"Vegetable Pakora, Fried Rice & Nan Bread, Tarka Daal (SD), Chicken, Lamb, Beef or Vegetable Bhuna (Served with two Curries)",12.95,NULL,1,0,02-08-2017 11:47,NULL
132,37,Set Meal C,"Vegetable Pakora & Vegetable Curry (SD), Fried Rice, Nan (plain or Garlic) Side Salad, Chicken Tikka or Lamb Tikka Masala or Tikka Karahi (served with two curries)",13.5,NULL,1,0,02-08-2017 11:47,NULL
133,37,Set Meal D,"Mixed Pakora, Fried Rice, Plain or Spice Nan, Side Salad, Spiced Onions, Chicken or Lamb Jaipuri or Tikka Dalriza (served with two curries)",13.95,NULL,1,0,02-08-2017 11:47,NULL
134,37,Meal for One,"Vegetable Pakora, Fried Rice or Nan, Spiced Onions, Poppadoms, Mince Lamb or Beef or Mix Vegetable or Chicken Curry. 50p extra for Bhuna, Patia, Korma, Dpiaza, Madras or Vindaloo, Upgrade to Chicken Pakora £1.50 extra",7.95,NULL,1,0,02-08-2017 11:47,NULL
135,38,Prawn Cocktail,,3.9,NULL,1,0,02-08-2017 11:56,NULL
136,38,Seekh Kebab,,3.9,NULL,1,0,02-08-2017 11:56,NULL
137,38,Shami Kebab,,3.9,NULL,1,0,02-08-2017 11:56,NULL
138,38,Vegetable Pakora,,3.1,NULL,1,0,02-08-2017 11:56,NULL
139,38,Onion Bhaji,,3.2,NULL,1,0,02-08-2017 11:56,NULL
140,38,Onion Rings,,3,NULL,1,0,02-08-2017 11:56,NULL
141,38,Onion Bhaji Rings,,3,NULL,1,0,02-08-2017 11:56,NULL
142,38,Mushroom Pakora,,3.3,NULL,1,0,02-08-2017 11:56,NULL
143,38,Spicy Potato Fritters,,2.9,NULL,1,0,02-08-2017 11:56,NULL
144,38,Chicken Pakora Regular,,4.5,NULL,1,0,02-08-2017 11:56,NULL
145,38,Chicken Pakora Large,,6.95,NULL,1,0,02-08-2017 11:56,NULL
146,38,Mixed Pakora,,4.3,NULL,1,0,02-08-2017 11:56,NULL
147,38,Lamb Tikka,,4.9,NULL,1,0,02-08-2017 11:56,NULL
148,38,Chicken Tikka,,4.5,NULL,1,0,02-08-2017 11:56,NULL
149,38,Tandoori Chicken Breast,,4.2,NULL,1,0,02-08-2017 11:56,NULL
150,38,Tandoori Chicken Leg,,2.9,NULL,1,0,02-08-2017 11:56,NULL
151,38,Garlic Prawn,,3.9,NULL,1,0,02-08-2017 11:56,NULL
152,38,Garlic Mushroom Puri,,3.7,NULL,1,0,02-08-2017 11:56,NULL
153,38,Chicken Chaat,,3.9,NULL,1,0,02-08-2017 11:56,NULL
154,38,Chana Chaat,,3.2,NULL,1,0,02-08-2017 11:56,NULL
155,38,Mushroom Chaat,,3.2,NULL,1,0,02-08-2017 11:56,NULL
156,38,Garlic Mushroom,,3.2,NULL,1,0,02-08-2017 11:56,NULL
157,38,Chicken Puri,,3.7,NULL,1,0,02-08-2017 11:56,NULL
158,38,Prawn Puri,,3.9,NULL,1,0,02-08-2017 11:56,NULL
159,38,Vegetable Samosa (2 per person),,3,NULL,1,0,02-08-2017 11:56,NULL
160,38,Mince Samosa (2 per person),,3.2,NULL,1,0,02-08-2017 11:56,NULL
161,38,Fish Pakora,,4.6,NULL,1,0,02-08-2017 11:56,NULL
162,38,Spicy Mushrooms,,3.2,NULL,1,0,02-08-2017 11:56,NULL
163,38,Garlic Bread,,2.5,NULL,1,0,02-08-2017 11:56,NULL
164,38,Garlic Bread with Cheese,,3.2,NULL,1,0,02-08-2017 11:56,NULL
165,39,Plain Rice,,2,NULL,1,0,02-08-2017 11:59,NULL
166,39,Pilau Rice,,2.2,NULL,1,0,02-08-2017 11:59,NULL
167,39,Mushroom Rice,,2.9,NULL,1,0,02-08-2017 11:59,NULL
168,39,Peas Pilau Rice,,2.5,NULL,1,0,02-08-2017 11:59,NULL
169,39,Special Fried Rice,,2.7,NULL,1,0,02-08-2017 11:59,NULL
170,39,Egg Pilau Rice,,2.9,NULL,1,0,02-08-2017 11:59,NULL
171,39,Chicken Fried Rice,,3.7,NULL,1,0,02-08-2017 11:59,NULL
172,39,Chana Pilau Riceq,,2.7,NULL,1,0,02-08-2017 11:59,NULL
173,40,Tandoori Nan Bread,,2.2,NULL,1,0,02-08-2017 12:02,NULL
174,40,Rogni Nan,,2.75,NULL,1,0,02-08-2017 12:02,NULL
175,40,Keema Nan,,2.9,NULL,1,0,02-08-2017 12:02,NULL
176,40,Vegetable Nan,,2.75,NULL,1,0,02-08-2017 12:02,NULL
177,40,Garlic Nan,,2.75,NULL,1,0,02-08-2017 12:02,NULL
178,40,Kashmiri Nan (spicy),,2.75,NULL,1,0,02-08-2017 12:02,NULL
179,40,Special Nan (sweet),,2.9,NULL,1,0,02-08-2017 12:02,NULL
180,40,Cheese Nan,,2.9,NULL,1,0,02-08-2017 12:02,NULL
181,40,Tandoori Roti,,0.9,NULL,1,0,02-08-2017 12:02,NULL
182,40,Special Tandoori Roti,,1,NULL,1,0,02-08-2017 12:02,NULL
183,40,Cheese & Garlic Nan,,3.15,NULL,1,0,02-08-2017 12:02,NULL
184,41,Chicken or Lamb Curries,,5.5,NULL,1,0,02-08-2017 12:05,NULL
185,41,Beef Curries,,5.5,NULL,1,0,02-08-2017 12:05,NULL
186,41,Prawn Curries,,5.5,NULL,1,0,02-08-2017 12:05,NULL
187,41,King Prawn Curries,,8.1,NULL,1,0,02-08-2017 12:05,NULL
188,42,Chicken,Served with Salad & Rice,7.5,NULL,1,0,02-08-2017 12:08,NULL
189,42,Lamb,Served with Salad & Rice,7.95,NULL,1,0,02-08-2017 12:08,NULL
190,42,King Prawn,Served with Salad & Rice,9.9,NULL,1,0,02-08-2017 12:08,NULL
191,42,Chicken Tikka,Served with Salad & Rice,7.95,NULL,1,0,02-08-2017 12:08,NULL
192,42,Lamb Tikka,Served with Salad & Rice,8.3,NULL,1,0,02-08-2017 12:08,NULL
193,43,Tandoori Mix,,11.5,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
194,43,Chicken Tandoori Breast,,8.9,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
195,43,Chicken Tandoori Leg,,5.95,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
196,43,Chicken Tikka,,8.3,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
197,43,Lamb Tikka,,8.9,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
198,43,Mixed Tikka (chicken & lamb),,8.95,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
199,43,Tandoori Seekh Kebab,,8.3,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
200,43,Tandoori King Prawn,,10.9,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
201,43,Thai Chilli Chicken Tikka,,8.95,NULL,1,0,02-08-2017 12:10,2017-08-02 12:12:08
202,44,Chicken (breast),,5.1,NULL,1,0,02-08-2017 12:20,NULL
203,44,Lamb,,5.2,NULL,1,0,02-08-2017 12:20,NULL
204,44,Beef,,5.2,NULL,1,0,02-08-2017 12:20,NULL
205,44,Prawn,,5.2,NULL,1,0,02-08-2017 12:20,NULL
206,44,King Prawn,,7.5,NULL,1,0,02-08-2017 12:20,NULL
207,44,Vegetable,,4.9,NULL,1,0,02-08-2017 12:20,NULL
208,44,Mince,,5.1,NULL,1,0,02-08-2017 12:20,NULL
209,45,Chicken (breast),"prepared with garlic, ginger & tomatoes",5.4,NULL,1,0,02-08-2017 12:23,NULL
210,45,Lamb,"prepared with garlic, ginger & tomatoes",5.7,NULL,1,0,02-08-2017 12:23,NULL
211,45,Beef,"prepared with garlic, ginger & tomatoes",5.4,NULL,1,0,02-08-2017 12:23,NULL
212,45,Prawn,"prepared with garlic, ginger & tomatoes",5.4,NULL,1,0,02-08-2017 12:23,NULL
213,45,King Prawn,"prepared with garlic, ginger & tomatoes",7.95,NULL,1,0,02-08-2017 12:23,NULL
214,45,Vegetable,"prepared with garlic, ginger & tomatoes",5.2,NULL,1,0,02-08-2017 12:23,NULL
215,45,Mince,"prepared with garlic, ginger & tomatoes",5.2,NULL,1,0,02-08-2017 12:23,NULL
216,46,Chicken (breast),Curried lentils well seasoned with herbs & spices,5.4,NULL,1,0,02-08-2017 12:27,NULL
217,46,Lamb,Curried lentils well seasoned with herbs & spices,5.7,NULL,1,0,02-08-2017 12:27,NULL
218,46,Beef,Curried lentils well seasoned with herbs & spices,5.4,NULL,1,0,02-08-2017 12:27,NULL
219,46,Prawn,Curried lentils well seasoned with herbs & spices,5.4,NULL,1,0,02-08-2017 12:27,NULL
220,46,King Prawn,Curried lentils well seasoned with herbs & spices,7.95,NULL,1,0,02-08-2017 12:27,NULL
221,46,Vegetable,Curried lentils well seasoned with herbs & spices,5.2,NULL,1,0,02-08-2017 12:27,NULL
222,47,Chicken (breast),"heavily onion based prepared with ginger, garlic & tomatoes",5.4,NULL,1,0,02-08-2017 12:31,NULL
223,47,Lamb,"heavily onion based prepared with ginger, garlic & tomatoes",5.7,NULL,1,0,02-08-2017 12:31,NULL
224,47,Beef,"heavily onion based prepared with ginger, garlic & tomatoes",5.4,NULL,1,0,02-08-2017 12:31,NULL
225,47,Prawn,"heavily onion based prepared with ginger, garlic & tomatoes",5.4,NULL,1,0,02-08-2017 12:31,NULL
226,47,King Prawn,"heavily onion based prepared with ginger, garlic & tomatoes",7.95,NULL,1,0,02-08-2017 12:31,NULL
227,47,Vegetable,"heavily onion based prepared with ginger, garlic & tomatoes",5.2,NULL,1,0,02-08-2017 12:31,NULL
228,48,Chicken (breast),Sweet & Sour,5.4,NULL,1,0,02-08-2017 12:34,NULL
229,48,Lamb,Sweet & Sour,5.7,NULL,1,0,02-08-2017 12:34,NULL
230,48,Beef,Sweet & Sour,5.4,NULL,1,0,02-08-2017 12:34,NULL
231,48,Prawn,Sweet & Sour,5.4,NULL,1,0,02-08-2017 12:34,NULL
232,48,King Prawn,Sweet & Sour,7.95,NULL,1,0,02-08-2017 12:34,NULL
233,48,Vegetable,Sweet & Sour,5.2,NULL,1,0,02-08-2017 12:34,NULL
234,49,Chicken (breast),"very mild, prepared with cream",5.4,NULL,1,0,02-08-2017 12:36,NULL
235,49,Lamb,"very mild, prepared with cream",5.7,NULL,1,0,02-08-2017 12:36,NULL
236,49,Beef,"very mild, prepared with cream",5.4,NULL,1,0,02-08-2017 12:36,NULL
237,49,Prawn,"very mild, prepared with cream",5.4,NULL,1,0,02-08-2017 12:36,NULL
238,49,King Prawn,"very mild, prepared with cream",7.95,NULL,1,0,02-08-2017 12:36,NULL
239,49,Vegetable,"very mild, prepared with cream",5.2,NULL,1,0,02-08-2017 12:36,NULL
240,50,Chicken (breast),"Mild, cooked with fruit & coconut cream",5.4,NULL,1,0,02-08-2017 12:38,NULL
241,50,Lamb,"Mild, cooked with fruit & coconut cream",5.7,NULL,1,0,02-08-2017 12:38,NULL
242,50,Beef,"Mild, cooked with fruit & coconut cream",5.4,NULL,1,0,02-08-2017 12:38,NULL
243,50,Prawn,"Mild, cooked with fruit & coconut cream",5.4,NULL,1,0,02-08-2017 12:38,NULL
244,50,King Prawn,"Mild, cooked with fruit & coconut cream",7.95,NULL,1,0,02-08-2017 12:38,NULL
245,50,Vegetable,"Mild, cooked with fruit & coconut cream",5.2,NULL,1,0,02-08-2017 12:38,NULL
246,51,"Special Biryani (Chicken, Lamb & Prawn)","Biryanis are cooked with savoury rice, flavoured rice, herbs and spices - served with special sauce & garnished with salad",7.95,NULL,1,0,02-08-2017 12:41,NULL
247,51,Chicken Biryani,"Biryanis are cooked with savoury rice, flavoured rice, herbs and spices - served with special sauce & garnished with salad",6.95,NULL,1,0,02-08-2017 12:41,NULL
248,51,Lamb Biryani,"Biryanis are cooked with savoury rice, flavoured rice, herbs and spices - served with special sauce & garnished with salad",7.3,NULL,1,0,02-08-2017 12:41,NULL
249,51,Beef Biryani,"Biryanis are cooked with savoury rice, flavoured rice, herbs and spices - served with special sauce & garnished with salad",6.95,NULL,1,0,02-08-2017 12:41,NULL
250,51,Prawn Biryani,"Biryanis are cooked with savoury rice, flavoured rice, herbs and spices - served with special sauce & garnished with salad",7.3,NULL,1,0,02-08-2017 12:41,NULL
251,51,Vegetable Biryani,"Biryanis are cooked with savoury rice, flavoured rice, herbs and spices - served with special sauce & garnished with salad",6.5,NULL,1,0,02-08-2017 12:41,NULL
252,51,Chicken Tikka Biryani,"Biryanis are cooked with savoury rice, flavoured rice, herbs and spices - served with special sauce & garnished with salad",7.3,NULL,1,0,02-08-2017 12:41,NULL
253,51,King Prawn Biryani,"Biryanis are cooked with savoury rice, flavoured rice, herbs and spices - served with special sauce & garnished with salad",8.95,NULL,1,0,02-08-2017 12:41,NULL
